label shape (10000, 919)
inputs.shape:  (100, 1000, 4)
loss:  88 :  tf.Tensor(0.05716262012720108, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  89 :  tf.Tensor(0.08864257484674454, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  90 :  tf.Tensor(0.07941281050443649, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  91 :  tf.Tensor(0.072994664311409, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  92 :  tf.Tensor(0.07525840401649475, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  93 :  tf.Tensor(0.09176383167505264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  94 :  tf.Tensor(0.07181762158870697, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  95 :  tf.Tensor(0.08322208374738693, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  96 :  tf.Tensor(0.10840997099876404, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  97 :  tf.Tensor(0.061913155019283295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  98 :  tf.Tensor(0.18055638670921326, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  99 :  tf.Tensor(0.13305817544460297, shape=(), dtype=float64)
sks (10000, 4, 1000)
(10000, 4, 1000)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
inputs.shape:  (100, 1000, 4)
Test AUROC score: 0.8259416852055667
