label shape (60000, 919)
inputs.shape:  (100, 1000, 4)
loss:  451 :  tf.Tensor(0.0987403616309166, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  452 :  tf.Tensor(0.13418906927108765, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  453 :  tf.Tensor(0.15461859107017517, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  454 :  tf.Tensor(0.10012509673833847, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  455 :  tf.Tensor(0.11572501808404922, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  456 :  tf.Tensor(0.0958603098988533, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  457 :  tf.Tensor(0.06953683495521545, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  458 :  tf.Tensor(0.15992799401283264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  459 :  tf.Tensor(0.19101499021053314, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  460 :  tf.Tensor(0.1375202238559723, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  461 :  tf.Tensor(0.15439079701900482, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  462 :  tf.Tensor(0.13054965436458588, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  463 :  tf.Tensor(0.14908362925052643, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  464 :  tf.Tensor(0.13337184488773346, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  465 :  tf.Tensor(0.11549296230077744, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  466 :  tf.Tensor(0.15431392192840576, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  467 :  tf.Tensor(0.1287674605846405, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  468 :  tf.Tensor(0.12408193945884705, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  469 :  tf.Tensor(0.14039018750190735, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  470 :  tf.Tensor(0.12641902267932892, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  471 :  tf.Tensor(0.14663204550743103, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  472 :  tf.Tensor(0.11890032887458801, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  473 :  tf.Tensor(0.177946075797081, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  474 :  tf.Tensor(0.0928538516163826, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  475 :  tf.Tensor(0.15404058992862701, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  476 :  tf.Tensor(0.1156848818063736, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  477 :  tf.Tensor(0.13372814655303955, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  478 :  tf.Tensor(0.13217060267925262, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  479 :  tf.Tensor(0.09411240369081497, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  480 :  tf.Tensor(0.11190839856863022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  481 :  tf.Tensor(0.15513978898525238, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  482 :  tf.Tensor(0.08544817566871643, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  483 :  tf.Tensor(0.10895521193742752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  484 :  tf.Tensor(0.08802089095115662, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  485 :  tf.Tensor(0.08352044969797134, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  486 :  tf.Tensor(0.04927830398082733, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  487 :  tf.Tensor(0.07636063545942307, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  488 :  tf.Tensor(0.0550718829035759, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  489 :  tf.Tensor(0.055177949368953705, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  490 :  tf.Tensor(0.06755459308624268, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  491 :  tf.Tensor(0.07169614732265472, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  492 :  tf.Tensor(0.0964244082570076, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  493 :  tf.Tensor(0.1803227812051773, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  494 :  tf.Tensor(0.13759846985340118, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  495 :  tf.Tensor(0.08578778058290482, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  496 :  tf.Tensor(0.17400957643985748, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  497 :  tf.Tensor(0.09566638618707657, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  498 :  tf.Tensor(0.09167049080133438, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  499 :  tf.Tensor(0.07659301906824112, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  500 :  tf.Tensor(0.1636892855167389, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  501 :  tf.Tensor(0.10808968544006348, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  502 :  tf.Tensor(0.15285710990428925, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  503 :  tf.Tensor(0.11436907947063446, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  504 :  tf.Tensor(0.12090437859296799, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  505 :  tf.Tensor(0.1320182979106903, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  506 :  tf.Tensor(0.17681938409805298, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  507 :  tf.Tensor(0.1352487951517105, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  508 :  tf.Tensor(0.16396386921405792, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  509 :  tf.Tensor(0.14401492476463318, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  510 :  tf.Tensor(0.21853740513324738, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  511 :  tf.Tensor(0.12438047677278519, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  512 :  tf.Tensor(0.12367075681686401, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  513 :  tf.Tensor(0.09131231904029846, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  514 :  tf.Tensor(0.07995598018169403, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  515 :  tf.Tensor(0.05464192479848862, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  516 :  tf.Tensor(0.05024653300642967, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  517 :  tf.Tensor(0.06937814503908157, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  518 :  tf.Tensor(0.04038840904831886, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  519 :  tf.Tensor(0.05671334266662598, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  520 :  tf.Tensor(0.07031520456075668, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  521 :  tf.Tensor(0.20180730521678925, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  522 :  tf.Tensor(0.26619696617126465, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  523 :  tf.Tensor(0.17378781735897064, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  524 :  tf.Tensor(0.10844378173351288, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  525 :  tf.Tensor(0.10263659805059433, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  526 :  tf.Tensor(0.14342060685157776, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  527 :  tf.Tensor(0.12765279412269592, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  528 :  tf.Tensor(0.13198339939117432, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  529 :  tf.Tensor(0.17819342017173767, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  530 :  tf.Tensor(0.16815471649169922, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  531 :  tf.Tensor(0.08213328570127487, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  532 :  tf.Tensor(0.07457466423511505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  533 :  tf.Tensor(0.05450185760855675, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  534 :  tf.Tensor(0.053105421364307404, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  535 :  tf.Tensor(0.054686352610588074, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  536 :  tf.Tensor(0.07623013854026794, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  537 :  tf.Tensor(0.08059228956699371, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  538 :  tf.Tensor(0.05072028934955597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  539 :  tf.Tensor(0.061543162912130356, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  540 :  tf.Tensor(0.15992534160614014, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  541 :  tf.Tensor(0.08906760811805725, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  542 :  tf.Tensor(0.12450027465820312, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  543 :  tf.Tensor(0.12955090403556824, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  544 :  tf.Tensor(0.16242343187332153, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  545 :  tf.Tensor(0.1471220850944519, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  546 :  tf.Tensor(0.14864923059940338, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  547 :  tf.Tensor(0.10215050727128983, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  548 :  tf.Tensor(0.16011041402816772, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  549 :  tf.Tensor(0.10605943948030472, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  550 :  tf.Tensor(0.13766534626483917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  551 :  tf.Tensor(0.09930691123008728, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  552 :  tf.Tensor(0.1058356761932373, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  553 :  tf.Tensor(0.1313619464635849, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  554 :  tf.Tensor(0.09221813827753067, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  555 :  tf.Tensor(0.15256409347057343, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  556 :  tf.Tensor(0.10529936105012894, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  557 :  tf.Tensor(0.13715346157550812, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  558 :  tf.Tensor(0.111243836581707, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  559 :  tf.Tensor(0.14431476593017578, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  560 :  tf.Tensor(0.0845671072602272, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  561 :  tf.Tensor(0.14373630285263062, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  562 :  tf.Tensor(0.1248154416680336, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  563 :  tf.Tensor(0.10105844587087631, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  564 :  tf.Tensor(0.1493125557899475, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  565 :  tf.Tensor(0.12301687151193619, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  566 :  tf.Tensor(0.09271533042192459, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  567 :  tf.Tensor(0.1511562019586563, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  568 :  tf.Tensor(0.08908027410507202, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  569 :  tf.Tensor(0.09316954761743546, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  570 :  tf.Tensor(0.13496920466423035, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  571 :  tf.Tensor(0.07178471237421036, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  572 :  tf.Tensor(0.15162159502506256, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  573 :  tf.Tensor(0.09936582297086716, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  574 :  tf.Tensor(0.09549953788518906, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  575 :  tf.Tensor(0.10988865792751312, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  576 :  tf.Tensor(0.0807100236415863, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  577 :  tf.Tensor(0.11462116986513138, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  578 :  tf.Tensor(0.1011989414691925, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  579 :  tf.Tensor(0.08386574685573578, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  580 :  tf.Tensor(0.1212228387594223, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  581 :  tf.Tensor(0.09835181385278702, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  582 :  tf.Tensor(0.0922994315624237, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  583 :  tf.Tensor(0.09596352279186249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  584 :  tf.Tensor(0.07828698307275772, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  585 :  tf.Tensor(0.09467417746782303, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  586 :  tf.Tensor(0.09999149292707443, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  587 :  tf.Tensor(0.060372091829776764, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  588 :  tf.Tensor(0.06283607333898544, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  589 :  tf.Tensor(0.08700669556856155, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  590 :  tf.Tensor(0.06831879168748856, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  591 :  tf.Tensor(0.16832953691482544, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  592 :  tf.Tensor(0.10631929337978363, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  593 :  tf.Tensor(0.09392762929201126, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  594 :  tf.Tensor(0.1466393917798996, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  595 :  tf.Tensor(0.14868773519992828, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  596 :  tf.Tensor(0.13104785978794098, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  597 :  tf.Tensor(0.10745614022016525, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  598 :  tf.Tensor(0.14698371291160583, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  599 :  tf.Tensor(0.16601379215717316, shape=(), dtype=float64)
-----------epoch 4--------------
inputs.shape:  (100, 1000, 4)
loss:  0 :  tf.Tensor(0.1130523607134819, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  1 :  tf.Tensor(0.10278540849685669, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  2 :  tf.Tensor(0.1146305724978447, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  3 :  tf.Tensor(0.16172613203525543, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  4 :  tf.Tensor(0.13395194709300995, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  5 :  tf.Tensor(0.14908891916275024, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  6 :  tf.Tensor(0.13048133254051208, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  7 :  tf.Tensor(0.11389786750078201, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  8 :  tf.Tensor(0.09029659628868103, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  9 :  tf.Tensor(0.07435166090726852, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  10 :  tf.Tensor(0.12047898024320602, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  11 :  tf.Tensor(0.11561883985996246, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  12 :  tf.Tensor(0.16461622714996338, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  13 :  tf.Tensor(0.15115517377853394, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  14 :  tf.Tensor(0.14927014708518982, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  15 :  tf.Tensor(0.1664380431175232, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  16 :  tf.Tensor(0.1425608992576599, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  17 :  tf.Tensor(0.12940864264965057, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  18 :  tf.Tensor(0.1378408670425415, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  19 :  tf.Tensor(0.13793522119522095, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  20 :  tf.Tensor(0.13541586697101593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  21 :  tf.Tensor(0.16132594645023346, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  22 :  tf.Tensor(0.1251172572374344, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  23 :  tf.Tensor(0.14430834352970123, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  24 :  tf.Tensor(0.09039745479822159, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  25 :  tf.Tensor(0.10444171726703644, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  26 :  tf.Tensor(0.07829541712999344, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  27 :  tf.Tensor(0.10106741636991501, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  28 :  tf.Tensor(0.18254859745502472, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  29 :  tf.Tensor(0.17604051530361176, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  30 :  tf.Tensor(0.11921621114015579, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  31 :  tf.Tensor(0.0741744115948677, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  32 :  tf.Tensor(0.11074846237897873, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  33 :  tf.Tensor(0.11491482704877853, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  34 :  tf.Tensor(0.07225584983825684, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  35 :  tf.Tensor(0.11533263325691223, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  36 :  tf.Tensor(0.15397079288959503, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  37 :  tf.Tensor(0.11246099323034286, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  38 :  tf.Tensor(0.09381985664367676, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  39 :  tf.Tensor(0.061292875558137894, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  40 :  tf.Tensor(0.053726863116025925, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  41 :  tf.Tensor(0.07948173582553864, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  42 :  tf.Tensor(0.05456961318850517, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  43 :  tf.Tensor(0.05018726363778114, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  44 :  tf.Tensor(0.08764009177684784, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  45 :  tf.Tensor(0.06563521921634674, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  46 :  tf.Tensor(0.09567940980195999, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  47 :  tf.Tensor(0.10573339462280273, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  48 :  tf.Tensor(0.08774009346961975, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  49 :  tf.Tensor(0.050651077181100845, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  50 :  tf.Tensor(0.16806979477405548, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  51 :  tf.Tensor(0.08544410765171051, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  52 :  tf.Tensor(0.0819104015827179, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  53 :  tf.Tensor(0.11568014323711395, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  54 :  tf.Tensor(0.1174851506948471, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  55 :  tf.Tensor(0.16186381876468658, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  56 :  tf.Tensor(0.05772171542048454, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  57 :  tf.Tensor(0.0496540404856205, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  58 :  tf.Tensor(0.052658699452877045, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  59 :  tf.Tensor(0.05245368182659149, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  60 :  tf.Tensor(0.07387378066778183, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  61 :  tf.Tensor(0.05018949881196022, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  62 :  tf.Tensor(0.037435900419950485, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  63 :  tf.Tensor(0.0331365242600441, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  64 :  tf.Tensor(0.057061661034822464, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  65 :  tf.Tensor(0.04403974860906601, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  66 :  tf.Tensor(0.048171062022447586, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  67 :  tf.Tensor(0.04491477087140083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  68 :  tf.Tensor(0.08681125938892365, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  69 :  tf.Tensor(0.17967979609966278, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  70 :  tf.Tensor(0.11898718774318695, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  71 :  tf.Tensor(0.07081138342618942, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  72 :  tf.Tensor(0.10597580671310425, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  73 :  tf.Tensor(0.22426262497901917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  74 :  tf.Tensor(0.12437446415424347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  75 :  tf.Tensor(0.09868772327899933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  76 :  tf.Tensor(0.15729153156280518, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  77 :  tf.Tensor(0.13492612540721893, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  78 :  tf.Tensor(0.10081648826599121, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  79 :  tf.Tensor(0.1294243335723877, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  80 :  tf.Tensor(0.10908430814743042, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  81 :  tf.Tensor(0.1699361801147461, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  82 :  tf.Tensor(0.1664598137140274, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  83 :  tf.Tensor(0.11938837915658951, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  84 :  tf.Tensor(0.1291760802268982, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  85 :  tf.Tensor(0.07174210250377655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  86 :  tf.Tensor(0.0684332624077797, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  87 :  tf.Tensor(0.08030948042869568, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  88 :  tf.Tensor(0.06025680899620056, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  89 :  tf.Tensor(0.08435884118080139, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  90 :  tf.Tensor(0.07603451609611511, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  91 :  tf.Tensor(0.0703054741024971, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  92 :  tf.Tensor(0.07504186034202576, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  93 :  tf.Tensor(0.09122797846794128, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  94 :  tf.Tensor(0.07312050461769104, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  95 :  tf.Tensor(0.08698160201311111, shape=(), dtype=float64)
