label shape (60000, 919)
loss:  489 :  tf.Tensor(0.05279939994215965, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  490 :  tf.Tensor(0.06662392616271973, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  491 :  tf.Tensor(0.0706401914358139, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  492 :  tf.Tensor(0.09160398691892624, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  493 :  tf.Tensor(0.14449506998062134, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  494 :  tf.Tensor(0.11027390509843826, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  495 :  tf.Tensor(0.0740462988615036, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  496 :  tf.Tensor(0.1496376246213913, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  497 :  tf.Tensor(0.09597048908472061, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  498 :  tf.Tensor(0.09640654921531677, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  499 :  tf.Tensor(0.0705098882317543, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  500 :  tf.Tensor(0.15973342955112457, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  501 :  tf.Tensor(0.0980379581451416, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  502 :  tf.Tensor(0.1271490603685379, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  503 :  tf.Tensor(0.09906236827373505, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  504 :  tf.Tensor(0.10190366953611374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  505 :  tf.Tensor(0.1106221079826355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  506 :  tf.Tensor(0.15713173151016235, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  507 :  tf.Tensor(0.14216019213199615, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  508 :  tf.Tensor(0.14540927112102509, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  509 :  tf.Tensor(0.13509292900562286, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  510 :  tf.Tensor(0.1974509358406067, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  511 :  tf.Tensor(0.10810381174087524, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  512 :  tf.Tensor(0.10915978252887726, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  513 :  tf.Tensor(0.08300375193357468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  514 :  tf.Tensor(0.06930813938379288, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  515 :  tf.Tensor(0.046093493700027466, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  516 :  tf.Tensor(0.0454709567129612, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  517 :  tf.Tensor(0.07632045447826385, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  518 :  tf.Tensor(0.04220431670546532, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  519 :  tf.Tensor(0.06281055510044098, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  520 :  tf.Tensor(0.07186001539230347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  521 :  tf.Tensor(0.16296713054180145, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  522 :  tf.Tensor(0.22527368366718292, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  523 :  tf.Tensor(0.15428951382637024, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  524 :  tf.Tensor(0.1045607477426529, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  525 :  tf.Tensor(0.10483171790838242, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  526 :  tf.Tensor(0.14292815327644348, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  527 :  tf.Tensor(0.11997579783201218, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  528 :  tf.Tensor(0.1345178335905075, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  529 :  tf.Tensor(0.16455528140068054, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  530 :  tf.Tensor(0.1616927981376648, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  531 :  tf.Tensor(0.07343267649412155, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  532 :  tf.Tensor(0.06606550514698029, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  533 :  tf.Tensor(0.0471990592777729, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  534 :  tf.Tensor(0.05407916009426117, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  535 :  tf.Tensor(0.05758551508188248, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  536 :  tf.Tensor(0.07732322067022324, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  537 :  tf.Tensor(0.06981346011161804, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  538 :  tf.Tensor(0.046463727951049805, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  539 :  tf.Tensor(0.053738631308078766, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  540 :  tf.Tensor(0.12402605265378952, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  541 :  tf.Tensor(0.07921300083398819, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  542 :  tf.Tensor(0.11677385121583939, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  543 :  tf.Tensor(0.10449273139238358, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  544 :  tf.Tensor(0.16176483035087585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  545 :  tf.Tensor(0.14813391864299774, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  546 :  tf.Tensor(0.14872974157333374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  547 :  tf.Tensor(0.1059960350394249, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  548 :  tf.Tensor(0.15144677460193634, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  549 :  tf.Tensor(0.1261727213859558, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  550 :  tf.Tensor(0.13873173296451569, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  551 :  tf.Tensor(0.10603445768356323, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  552 :  tf.Tensor(0.10757200419902802, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  553 :  tf.Tensor(0.11611348390579224, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  554 :  tf.Tensor(0.09010961651802063, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  555 :  tf.Tensor(0.14634624123573303, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  556 :  tf.Tensor(0.10179754346609116, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  557 :  tf.Tensor(0.13226304948329926, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  558 :  tf.Tensor(0.11704938858747482, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  559 :  tf.Tensor(0.1303461641073227, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  560 :  tf.Tensor(0.07405658811330795, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  561 :  tf.Tensor(0.12197241932153702, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  562 :  tf.Tensor(0.11272947490215302, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  563 :  tf.Tensor(0.1037440374493599, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  564 :  tf.Tensor(0.11584299057722092, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  565 :  tf.Tensor(0.11070217192173004, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  566 :  tf.Tensor(0.09763510525226593, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  567 :  tf.Tensor(0.13179783523082733, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  568 :  tf.Tensor(0.09272176027297974, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  569 :  tf.Tensor(0.09706234931945801, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  570 :  tf.Tensor(0.13007734715938568, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  571 :  tf.Tensor(0.06927385181188583, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  572 :  tf.Tensor(0.13243010640144348, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  573 :  tf.Tensor(0.1038181483745575, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  574 :  tf.Tensor(0.09809688478708267, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  575 :  tf.Tensor(0.0981033518910408, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  576 :  tf.Tensor(0.07659115642309189, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  577 :  tf.Tensor(0.10852523893117905, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  578 :  tf.Tensor(0.0999210998415947, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  579 :  tf.Tensor(0.08167015016078949, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  580 :  tf.Tensor(0.10713835805654526, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  581 :  tf.Tensor(0.09773073345422745, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  582 :  tf.Tensor(0.08837755024433136, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  583 :  tf.Tensor(0.09483370929956436, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  584 :  tf.Tensor(0.0771254152059555, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  585 :  tf.Tensor(0.09239856898784637, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  586 :  tf.Tensor(0.0987139344215393, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  587 :  tf.Tensor(0.058388590812683105, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  588 :  tf.Tensor(0.05721140280365944, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  589 :  tf.Tensor(0.08370094001293182, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  590 :  tf.Tensor(0.06678556650876999, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  591 :  tf.Tensor(0.13244736194610596, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  592 :  tf.Tensor(0.0839371383190155, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  593 :  tf.Tensor(0.07903634756803513, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  594 :  tf.Tensor(0.12500354647636414, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  595 :  tf.Tensor(0.1356937289237976, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  596 :  tf.Tensor(0.10896162688732147, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  597 :  tf.Tensor(0.08425334095954895, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  598 :  tf.Tensor(0.15069088339805603, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  599 :  tf.Tensor(0.15410059690475464, shape=(), dtype=float64)
-----------epoch 2--------------
inputs.shape:  (100, 1000, 4)
loss:  0 :  tf.Tensor(0.11148780584335327, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  1 :  tf.Tensor(0.10794960707426071, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  2 :  tf.Tensor(0.13348808884620667, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  3 :  tf.Tensor(0.13798671960830688, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  4 :  tf.Tensor(0.11441905796527863, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  5 :  tf.Tensor(0.14379863440990448, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  6 :  tf.Tensor(0.12464765459299088, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  7 :  tf.Tensor(0.11060959845781326, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  8 :  tf.Tensor(0.08631348609924316, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  9 :  tf.Tensor(0.0623624287545681, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  10 :  tf.Tensor(0.11643010377883911, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  11 :  tf.Tensor(0.11359164863824844, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  12 :  tf.Tensor(0.16438445448875427, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  13 :  tf.Tensor(0.14387831091880798, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  14 :  tf.Tensor(0.14701516926288605, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  15 :  tf.Tensor(0.14865230023860931, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  16 :  tf.Tensor(0.13574571907520294, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  17 :  tf.Tensor(0.12609533965587616, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  18 :  tf.Tensor(0.12414262443780899, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  19 :  tf.Tensor(0.14061829447746277, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  20 :  tf.Tensor(0.12678754329681396, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  21 :  tf.Tensor(0.14453524351119995, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  22 :  tf.Tensor(0.11429929733276367, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  23 :  tf.Tensor(0.12709611654281616, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  24 :  tf.Tensor(0.08907003700733185, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  25 :  tf.Tensor(0.103890560567379, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  26 :  tf.Tensor(0.07507253438234329, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  27 :  tf.Tensor(0.09780976921319962, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  28 :  tf.Tensor(0.17791856825351715, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  29 :  tf.Tensor(0.1728840470314026, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  30 :  tf.Tensor(0.11599074304103851, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  31 :  tf.Tensor(0.06835674494504929, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  32 :  tf.Tensor(0.09532734751701355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  33 :  tf.Tensor(0.10406378656625748, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  34 :  tf.Tensor(0.0686618983745575, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  35 :  tf.Tensor(0.10829979181289673, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  36 :  tf.Tensor(0.1515633910894394, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  37 :  tf.Tensor(0.10663611441850662, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  38 :  tf.Tensor(0.07818285375833511, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  39 :  tf.Tensor(0.05524412542581558, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  40 :  tf.Tensor(0.04517669230699539, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  41 :  tf.Tensor(0.08736488968133926, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  42 :  tf.Tensor(0.05383432283997536, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  43 :  tf.Tensor(0.04898393154144287, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  44 :  tf.Tensor(0.08586838841438293, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  45 :  tf.Tensor(0.06734656542539597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  46 :  tf.Tensor(0.08616042137145996, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  47 :  tf.Tensor(0.10094250738620758, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  48 :  tf.Tensor(0.08082563430070877, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  49 :  tf.Tensor(0.049454208463430405, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  50 :  tf.Tensor(0.1499195545911789, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  51 :  tf.Tensor(0.08645554631948471, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  52 :  tf.Tensor(0.08122082054615021, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  53 :  tf.Tensor(0.10265979915857315, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  54 :  tf.Tensor(0.10861776024103165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  55 :  tf.Tensor(0.13220934569835663, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  56 :  tf.Tensor(0.05073317885398865, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  57 :  tf.Tensor(0.04030242934823036, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  58 :  tf.Tensor(0.04582352563738823, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  59 :  tf.Tensor(0.04651463031768799, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  60 :  tf.Tensor(0.07443005591630936, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  61 :  tf.Tensor(0.045999675989151, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  62 :  tf.Tensor(0.031027523800730705, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  63 :  tf.Tensor(0.029230482876300812, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  64 :  tf.Tensor(0.05439024046063423, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  65 :  tf.Tensor(0.04256035014986992, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  66 :  tf.Tensor(0.046495404094457626, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  67 :  tf.Tensor(0.04221471771597862, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  68 :  tf.Tensor(0.08659867197275162, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  69 :  tf.Tensor(0.1332080215215683, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  70 :  tf.Tensor(0.11659038811922073, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  71 :  tf.Tensor(0.06850624829530716, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  72 :  tf.Tensor(0.10774138569831848, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  73 :  tf.Tensor(0.1753465235233307, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  74 :  tf.Tensor(0.11551883816719055, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  75 :  tf.Tensor(0.08939152956008911, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  76 :  tf.Tensor(0.14455513656139374, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  77 :  tf.Tensor(0.12801459431648254, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  78 :  tf.Tensor(0.11667218804359436, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  79 :  tf.Tensor(0.12667998671531677, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  80 :  tf.Tensor(0.09849622845649719, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  81 :  tf.Tensor(0.15048973262310028, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  82 :  tf.Tensor(0.14115911722183228, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  83 :  tf.Tensor(0.10349117964506149, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  84 :  tf.Tensor(0.11386233568191528, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  85 :  tf.Tensor(0.05964066460728645, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  86 :  tf.Tensor(0.058690737932920456, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  87 :  tf.Tensor(0.07603011280298233, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  88 :  tf.Tensor(0.05589376017451286, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  89 :  tf.Tensor(0.08353452384471893, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  90 :  tf.Tensor(0.07530432939529419, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  91 :  tf.Tensor(0.06929423660039902, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  92 :  tf.Tensor(0.0725242868065834, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  93 :  tf.Tensor(0.08629047125577927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  94 :  tf.Tensor(0.07025372982025146, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  95 :  tf.Tensor(0.07845804840326309, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  96 :  tf.Tensor(0.10536658018827438, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  97 :  tf.Tensor(0.05846625193953514, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  98 :  tf.Tensor(0.18894432485103607, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  99 :  tf.Tensor(0.1353650689125061, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  100 :  tf.Tensor(0.1180412694811821, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  101 :  tf.Tensor(0.11904393136501312, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  102 :  tf.Tensor(0.10236635059118271, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  103 :  tf.Tensor(0.12695914506912231, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  104 :  tf.Tensor(0.10004950314760208, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  105 :  tf.Tensor(0.11056634038686752, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  106 :  tf.Tensor(0.12675519287586212, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  107 :  tf.Tensor(0.11492885649204254, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  108 :  tf.Tensor(0.09719852358102798, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  109 :  tf.Tensor(0.07815290242433548, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  110 :  tf.Tensor(0.08955751359462738, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  111 :  tf.Tensor(0.11687199771404266, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  112 :  tf.Tensor(0.10858990997076035, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  113 :  tf.Tensor(0.10467898100614548, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  114 :  tf.Tensor(0.12409404665231705, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  115 :  tf.Tensor(0.21466094255447388, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  116 :  tf.Tensor(0.10199352353811264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  117 :  tf.Tensor(0.0925520583987236, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  118 :  tf.Tensor(0.09165871888399124, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  119 :  tf.Tensor(0.10331670939922333, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  120 :  tf.Tensor(0.12448371946811676, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  121 :  tf.Tensor(0.11594601720571518, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  122 :  tf.Tensor(0.11759807914495468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  123 :  tf.Tensor(0.12360594421625137, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  124 :  tf.Tensor(0.06911680847406387, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  125 :  tf.Tensor(0.10783984512090683, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  126 :  tf.Tensor(0.09995482116937637, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  127 :  tf.Tensor(0.08866950124502182, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  128 :  tf.Tensor(0.12765491008758545, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  129 :  tf.Tensor(0.10682674497365952, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  130 :  tf.Tensor(0.1396259367465973, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  131 :  tf.Tensor(0.07681670784950256, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  132 :  tf.Tensor(0.09404962509870529, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  133 :  tf.Tensor(0.10122354328632355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
