label shape (60000, 919)
loss:  489 :  tf.Tensor(0.05554192513227463, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  490 :  tf.Tensor(0.07118962705135345, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  491 :  tf.Tensor(0.07204845547676086, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  492 :  tf.Tensor(0.09298733621835709, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  493 :  tf.Tensor(0.15367530286312103, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  494 :  tf.Tensor(0.12130172550678253, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  495 :  tf.Tensor(0.08195322006940842, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  496 :  tf.Tensor(0.15795937180519104, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  497 :  tf.Tensor(0.0981416255235672, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  498 :  tf.Tensor(0.09962666779756546, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  499 :  tf.Tensor(0.07873181253671646, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  500 :  tf.Tensor(0.17047332227230072, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  501 :  tf.Tensor(0.1015370562672615, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  502 :  tf.Tensor(0.1412816047668457, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  503 :  tf.Tensor(0.10862062126398087, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  504 :  tf.Tensor(0.11272865533828735, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  505 :  tf.Tensor(0.1167900562286377, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  506 :  tf.Tensor(0.16737990081310272, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  507 :  tf.Tensor(0.1395912766456604, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  508 :  tf.Tensor(0.15479865670204163, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  509 :  tf.Tensor(0.1631181538105011, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  510 :  tf.Tensor(0.2058325707912445, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  511 :  tf.Tensor(0.11125640571117401, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  512 :  tf.Tensor(0.10858474671840668, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  513 :  tf.Tensor(0.0799231305718422, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  514 :  tf.Tensor(0.0700540840625763, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  515 :  tf.Tensor(0.043272510170936584, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  516 :  tf.Tensor(0.04701542481780052, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  517 :  tf.Tensor(0.07731998711824417, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  518 :  tf.Tensor(0.043034378439188004, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  519 :  tf.Tensor(0.05800868198275566, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  520 :  tf.Tensor(0.06451830267906189, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  521 :  tf.Tensor(0.15350793302059174, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  522 :  tf.Tensor(0.19808529317378998, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  523 :  tf.Tensor(0.1424953043460846, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  524 :  tf.Tensor(0.1264943927526474, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  525 :  tf.Tensor(0.1314719170331955, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  526 :  tf.Tensor(0.15107309818267822, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  527 :  tf.Tensor(0.1181463822722435, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  528 :  tf.Tensor(0.13043953478336334, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  529 :  tf.Tensor(0.18980523943901062, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  530 :  tf.Tensor(0.1807539314031601, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  531 :  tf.Tensor(0.06833833456039429, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  532 :  tf.Tensor(0.06665318459272385, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  533 :  tf.Tensor(0.0532335564494133, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  534 :  tf.Tensor(0.05415039137005806, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  535 :  tf.Tensor(0.053047243505716324, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  536 :  tf.Tensor(0.06621920317411423, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  537 :  tf.Tensor(0.06608103960752487, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  538 :  tf.Tensor(0.04673610255122185, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  539 :  tf.Tensor(0.05679147690534592, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  540 :  tf.Tensor(0.13091467320919037, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  541 :  tf.Tensor(0.08402548730373383, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  542 :  tf.Tensor(0.12443333864212036, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  543 :  tf.Tensor(0.11137649416923523, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  544 :  tf.Tensor(0.16378523409366608, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  545 :  tf.Tensor(0.1485893279314041, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  546 :  tf.Tensor(0.15348999202251434, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  547 :  tf.Tensor(0.12412694096565247, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  548 :  tf.Tensor(0.16551311314105988, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  549 :  tf.Tensor(0.1330798715353012, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  550 :  tf.Tensor(0.12810233235359192, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  551 :  tf.Tensor(0.09453507512807846, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  552 :  tf.Tensor(0.1117435097694397, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  553 :  tf.Tensor(0.1531904637813568, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  554 :  tf.Tensor(0.10560579597949982, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  555 :  tf.Tensor(0.17029541730880737, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  556 :  tf.Tensor(0.10386200249195099, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  557 :  tf.Tensor(0.12965275347232819, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  558 :  tf.Tensor(0.11106941103935242, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  559 :  tf.Tensor(0.13247297704219818, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  560 :  tf.Tensor(0.09526889771223068, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  561 :  tf.Tensor(0.15248779952526093, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  562 :  tf.Tensor(0.12635838985443115, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  563 :  tf.Tensor(0.10539942979812622, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  564 :  tf.Tensor(0.1314127892255783, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  565 :  tf.Tensor(0.12050355225801468, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  566 :  tf.Tensor(0.09073910862207413, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  567 :  tf.Tensor(0.1540578156709671, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  568 :  tf.Tensor(0.08735091239213943, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  569 :  tf.Tensor(0.09238392859697342, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  570 :  tf.Tensor(0.14098739624023438, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  571 :  tf.Tensor(0.06879054754972458, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  572 :  tf.Tensor(0.13685736060142517, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  573 :  tf.Tensor(0.10603215545415878, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  574 :  tf.Tensor(0.09800637513399124, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  575 :  tf.Tensor(0.10422666370868683, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  576 :  tf.Tensor(0.08104366064071655, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  577 :  tf.Tensor(0.12100923806428909, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  578 :  tf.Tensor(0.0982513427734375, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  579 :  tf.Tensor(0.08275554329156876, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  580 :  tf.Tensor(0.12102306634187698, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  581 :  tf.Tensor(0.10520724952220917, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  582 :  tf.Tensor(0.09127702564001083, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  583 :  tf.Tensor(0.0957699865102768, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  584 :  tf.Tensor(0.07833179086446762, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  585 :  tf.Tensor(0.09402240067720413, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  586 :  tf.Tensor(0.09825029224157333, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  587 :  tf.Tensor(0.06166701018810272, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  588 :  tf.Tensor(0.06401444226503372, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  589 :  tf.Tensor(0.08614666759967804, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  590 :  tf.Tensor(0.06974837183952332, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  591 :  tf.Tensor(0.14454472064971924, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  592 :  tf.Tensor(0.0960974246263504, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  593 :  tf.Tensor(0.08855492621660233, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  594 :  tf.Tensor(0.137835294008255, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  595 :  tf.Tensor(0.14471594989299774, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  596 :  tf.Tensor(0.11791764199733734, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  597 :  tf.Tensor(0.09408498555421829, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  598 :  tf.Tensor(0.14824950695037842, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  599 :  tf.Tensor(0.15971364080905914, shape=(), dtype=float64)
-----------epoch 2--------------
inputs.shape:  (100, 1000, 4)
loss:  0 :  tf.Tensor(0.11795717477798462, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  1 :  tf.Tensor(0.10427600890398026, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  2 :  tf.Tensor(0.12397753447294235, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  3 :  tf.Tensor(0.1536739021539688, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  4 :  tf.Tensor(0.1322619765996933, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  5 :  tf.Tensor(0.16374561190605164, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  6 :  tf.Tensor(0.13515740633010864, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  7 :  tf.Tensor(0.11041140556335449, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  8 :  tf.Tensor(0.08535005897283554, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  9 :  tf.Tensor(0.07200030237436295, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  10 :  tf.Tensor(0.12279444932937622, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  11 :  tf.Tensor(0.1136564165353775, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  12 :  tf.Tensor(0.16032005846500397, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  13 :  tf.Tensor(0.14270490407943726, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  14 :  tf.Tensor(0.14503218233585358, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  15 :  tf.Tensor(0.15209223330020905, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  16 :  tf.Tensor(0.14565344154834747, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  17 :  tf.Tensor(0.12305065244436264, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  18 :  tf.Tensor(0.12365267425775528, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  19 :  tf.Tensor(0.1378675103187561, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  20 :  tf.Tensor(0.12864282727241516, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  21 :  tf.Tensor(0.1606907695531845, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  22 :  tf.Tensor(0.12228123843669891, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  23 :  tf.Tensor(0.1355244517326355, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  24 :  tf.Tensor(0.09202446788549423, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  25 :  tf.Tensor(0.11010631918907166, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  26 :  tf.Tensor(0.08040589094161987, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  27 :  tf.Tensor(0.10115353763103485, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  28 :  tf.Tensor(0.17448358237743378, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  29 :  tf.Tensor(0.16929633915424347, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  30 :  tf.Tensor(0.11472088098526001, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  31 :  tf.Tensor(0.0754411518573761, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  32 :  tf.Tensor(0.10113795101642609, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  33 :  tf.Tensor(0.11218142509460449, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  34 :  tf.Tensor(0.0721200704574585, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  35 :  tf.Tensor(0.11382046341896057, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  36 :  tf.Tensor(0.15357686579227448, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  37 :  tf.Tensor(0.1112978458404541, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  38 :  tf.Tensor(0.08457847684621811, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  39 :  tf.Tensor(0.05485454201698303, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  40 :  tf.Tensor(0.045499831438064575, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  41 :  tf.Tensor(0.08090765029191971, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  42 :  tf.Tensor(0.05203500762581825, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  43 :  tf.Tensor(0.047300901263952255, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  44 :  tf.Tensor(0.09499680250883102, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  45 :  tf.Tensor(0.06834684312343597, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  46 :  tf.Tensor(0.09029792994260788, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  47 :  tf.Tensor(0.10180962830781937, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  48 :  tf.Tensor(0.08197613805532455, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  49 :  tf.Tensor(0.05300034582614899, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  50 :  tf.Tensor(0.14426471292972565, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  51 :  tf.Tensor(0.08551038056612015, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  52 :  tf.Tensor(0.08913543820381165, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  53 :  tf.Tensor(0.10807685554027557, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  54 :  tf.Tensor(0.10842511802911758, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  55 :  tf.Tensor(0.14321745932102203, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  56 :  tf.Tensor(0.04968488588929176, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  57 :  tf.Tensor(0.03623344004154205, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  58 :  tf.Tensor(0.040497321635484695, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  59 :  tf.Tensor(0.040627822279930115, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  60 :  tf.Tensor(0.07351332157850266, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  61 :  tf.Tensor(0.0439496673643589, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  62 :  tf.Tensor(0.030652830377221107, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  63 :  tf.Tensor(0.028203444555401802, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  64 :  tf.Tensor(0.06283676624298096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  65 :  tf.Tensor(0.0446600541472435, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  66 :  tf.Tensor(0.04756254702806473, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  67 :  tf.Tensor(0.04412101209163666, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  68 :  tf.Tensor(0.08495922386646271, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  69 :  tf.Tensor(0.13180097937583923, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  70 :  tf.Tensor(0.10683266818523407, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  71 :  tf.Tensor(0.07639671862125397, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  72 :  tf.Tensor(0.11493972688913345, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  73 :  tf.Tensor(0.17893709242343903, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  74 :  tf.Tensor(0.1318385750055313, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  75 :  tf.Tensor(0.0893595963716507, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  76 :  tf.Tensor(0.15167123079299927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  77 :  tf.Tensor(0.13092352449893951, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  78 :  tf.Tensor(0.09614034742116928, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  79 :  tf.Tensor(0.1287258118391037, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  80 :  tf.Tensor(0.10126526653766632, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  81 :  tf.Tensor(0.16592146456241608, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  82 :  tf.Tensor(0.15668228268623352, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  83 :  tf.Tensor(0.11128152906894684, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  84 :  tf.Tensor(0.12062044441699982, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  85 :  tf.Tensor(0.07152009755373001, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  86 :  tf.Tensor(0.07390809059143066, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  87 :  tf.Tensor(0.08074014633893967, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  88 :  tf.Tensor(0.06066426634788513, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  89 :  tf.Tensor(0.0859241783618927, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  90 :  tf.Tensor(0.0777716189622879, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  91 :  tf.Tensor(0.07358459383249283, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  92 :  tf.Tensor(0.07474919408559799, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  93 :  tf.Tensor(0.09150534868240356, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  94 :  tf.Tensor(0.07362637668848038, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  95 :  tf.Tensor(0.08372484892606735, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  96 :  tf.Tensor(0.11116763204336166, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  97 :  tf.Tensor(0.05953618139028549, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  98 :  tf.Tensor(0.18398967385292053, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  99 :  tf.Tensor(0.13349691033363342, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  100 :  tf.Tensor(0.12100155651569366, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  101 :  tf.Tensor(0.12441317737102509, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  102 :  tf.Tensor(0.11947604268789291, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  103 :  tf.Tensor(0.14021673798561096, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  104 :  tf.Tensor(0.10202405601739883, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  105 :  tf.Tensor(0.10561329871416092, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  106 :  tf.Tensor(0.1332346796989441, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  107 :  tf.Tensor(0.12493010610342026, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  108 :  tf.Tensor(0.10416191071271896, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  109 :  tf.Tensor(0.07991614192724228, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  110 :  tf.Tensor(0.09552040696144104, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  111 :  tf.Tensor(0.12091678380966187, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  112 :  tf.Tensor(0.11325373500585556, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  113 :  tf.Tensor(0.11058803647756577, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  114 :  tf.Tensor(0.12326154112815857, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  115 :  tf.Tensor(0.21031278371810913, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  116 :  tf.Tensor(0.1145714595913887, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  117 :  tf.Tensor(0.10982546210289001, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  118 :  tf.Tensor(0.10351143032312393, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  119 :  tf.Tensor(0.11161350458860397, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  120 :  tf.Tensor(0.1306222677230835, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  121 :  tf.Tensor(0.12466792017221451, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  122 :  tf.Tensor(0.12156912684440613, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  123 :  tf.Tensor(0.12813778221607208, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  124 :  tf.Tensor(0.060764435678720474, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  125 :  tf.Tensor(0.1281127780675888, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  126 :  tf.Tensor(0.10745226591825485, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  127 :  tf.Tensor(0.09456191211938858, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  128 :  tf.Tensor(0.13248386979103088, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  129 :  tf.Tensor(0.11368103325366974, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  130 :  tf.Tensor(0.14114099740982056, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  131 :  tf.Tensor(0.0815935730934143, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  132 :  tf.Tensor(0.10291787981987, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
loss:  133 :  tf.Tensor(0.10229220986366272, shape=(), dtype=float64)
inputs.shape:  (100, 1000, 4)
